address,rank,holding_eth,inr_value,dollar_val
0x1e32a859d69dde58d03820f8f138c99b688d132f,974,1084711.8637422677,"₹2,34,42,57,58,568.25",3142236715.363151
0x9616e39917f7c0293e436ce044d101dad3a391c7,975,1084147.1259580643,"₹2,34,30,37,08,567.80",3140600760.360359
0x910ca5528ff6de3e72c7979ee2abc1a4400d77e4,976,1083826.2198612853,"₹2,34,23,43,54,983.98",3139671146.7429657
0x396eec3f24e435571c3b700d7d1f39e2b3b39024,977,1080551.3358203415,"₹2,33,52,65,93,594.82",3130184331.6577983
0x2326d4fb2737666dda96bd6314e3d4418246cfe8,978,1080407.044008557,"₹2,33,49,54,09,537.04",3129766341.3657484
0x5c9e034967af745c96739bc63c5fa9bc402e3529,979,1079634.529136957,"₹2,33,32,84,55,168.02",3127528489.3851023
0xe920ba2d30e812fcb02004b0253ebe168c623c66,976,1080765.2109999775,"₹2,33,57,28,15,870.89",3130803893.833175
0xf696ab3e4f9d52482b8350ffae67d21fda78e601,980,1077838.410645956,"₹2,32,94,02,81,631.98",3122325421.495631
0xbcd3640e5c709cae6da49180dc60e49783c7082d,982,1077458.9800953316,"₹2,32,85,82,79,860.24",3121226271.8993607
0x47380e281612f7194d363447cd346bb0764d304b,984,1076521.733946152,"₹2,32,65,57,24,096.97",3118511219.764571
0xda37896e56f12d640230a9e5115756a5cda9a581,984,1076496.859263383,"₹2,32,65,03,48,230.28",3118439161.788539
0x6d790d9e11e8bf869cb4c8d800f5fe57d94fb8e7,986,1075989.292367312,"₹2,32,54,06,53,887.84",3116968821.701324
0x6b20b16f43eca32b07fc255420c345adb9e00ee6,987,1075453.6800199058,"₹2,32,42,48,98,418.54",3115417238.428864
0x5b83ac19637d3bd535623fc1a6e5b872d46ac120,988,1074770.5400173164,"₹2,32,27,72,59,567.46",3113438291.143763
0x46e449a3f88d0e35b4520bc36e8dfda195c896b0,989,1074226.7933615923,"₹2,32,15,97,46,127.72",3111863144.0815954
0x7e5b399e254665590266ac6a9e2a1e3336576cc0,990,1074043.975034096,"₹2,32,12,02,35,796.42",3111333548.637771
0xfc3e9a8d5090357d8b25013da0417314e80b01d4,990,1073565.847785445,"₹2,32,01,69,03,891.69",3109948490.4987884
0x0cbe1fba05102c34365a742af159efc5a93d1a68,991,1071260.3258861972,"₹2,31,51,86,39,109.87",3103269762.4401717
0x514ce3f21da8946886189699a0b1be0dccd69c4c,994,1070713.4563326703,"₹2,31,40,04,50,755.70",3101685568.842733
0x68bb9fdd68c692def11f1351c73ee1af798540d4,995,1070218.0670945365,"₹2,31,29,33,88,224.34",3100250505.482137
0xf24ace492753975d5625c1ddd393c103e8c8ce55,995,1070090.4351302139,"₹2,31,26,58,04,659.47",3099880776.1026087
0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,997,1069119.0243341117,"₹2,31,05,58,65,301.04",3097066754.4520283
0x75fa823ae67eff7c1a8f34b39672cd22bf2c46ba,998,1069087.7491071268,"₹2,31,04,91,06,161.53",3096976155.1234894
0xa9d748a28a713ecc751de04fee994f3bc1f19eb7,999,1067245.863552932,"₹2,30,65,10,41,539.33",3091640507.3746753
0x3d5569d3e5f4ebd45a1fb243d479d174c83f583f,1000,1067178.6432236286,"₹2,30,63,65,14,016.20",3091445780.8359365
